Differential gene expression in whole lung bulk RNA-seq data of three replicates of young (3 months) and old mice (22 months),ID,baseMean,gene name,log2FoldChange [old/young],lfcSE,stat,pvalue,padj,Old_1,Old_2,Old_3,young_1,young_2,young_3
,ENSMUSG00000085307,7.938782022,Gm11525,-0.262710204,0.7951588,-0.330387092,0.741107493,0.82342955,9.383040356,4.174785346,8.175100153,6.747725861,9.642566953,9.509473463
,ENSMUSG00000013662,5239.141408,Atad1,-0.262996815,0.140380682,-1.873454459,0.061005656,0.122390111,5120.581023,5018.787783,4149.978114,5597.913375,5476.978029,6070.610122
,ENSMUSG00000035047,954.798096,Kri1,-0.26304539,0.157871271,-1.666201764,0.095673235,0.176741122,885.4178081,783.4680499,934.9341811,978.4202499,1177.770678,968.7776091
,ENSMUSG00000020914,898.1387677,Top2a,-0.263064901,0.294525176,-0.89318307,0.371759143,0.505925638,1268.416455,646.395931,535.0974645,916.341172,1140.57792,882.0036637
,ENSMUSG00000070713,180.4400121,Gm10282,-0.263618582,0.415738603,-0.634096953,0.526017551,0.651547904,229.4579869,199.693899,63.17122845,205.1308662,139.128466,246.0576259
,ENSMUSG00000034126,1553.406303,Pomt2,-0.263625202,0.147269728,-1.790084127,0.073440388,0.142742667,1598.528875,1267.047352,1370.444062,1723.369185,1756.324695,1604.723647
,ENSMUSG00000021720,112.3702752,Rnf180,-0.263629881,0.258798686,-1.018667773,0.308360717,0.441530457,116.0084989,90.45368249,100.3307746,136.3040624,99.18068866,131.9439443
,ENSMUSG00000032852,29.75497505,Rspo4,-0.263648534,0.464133748,-0.56804431,0.570004881,0.688609374,23.03109906,34.78987788,23.03891861,41.83590034,34.43773912,21.39631529
,ENSMUSG00000097664,28.96596703,Gm26765,-0.263740179,0.557909518,-0.472729305,0.636406316,0.742637974,23.88410272,43.83524613,11.14786384,25.64135827,37.19275825,32.09447294
,ENSMUSG00000020412,5010.995694,Ascc2,-0.263824931,0.153591441,-1.717705936,0.085850266,0.16150347,5014.808568,4041.888012,4605.55415,5336.101611,6172.62036,4895.001465
,ENSMUSG00000023000,340.3628225,Dhh,-0.263828711,0.277856069,-0.949515739,0.342358371,0.476656089,290.0212474,212.2182551,425.8483989,292.8513024,432.5380033,388.6997278
,ENSMUSG00000059659,108.8630711,Gm10069,-0.263878301,0.403068625,-0.654673386,0.512678064,0.639725602,135.6275833,116.8939897,44.59145538,91.76907171,115.7108034,148.5855229
,ENSMUSG00000048895,59.36488567,Cdk5r1,-0.263900771,0.323025265,-0.816966346,0.413947661,0.54832862,58.85725314,59.83858995,43.10507353,59.37998758,74.3855165,60.62289333
,ENSMUSG00000027291,2911.053894,Vps39,-0.263938206,0.139441666,-1.892821665,0.058381589,0.11807882,2835.384195,2795.018789,2306.121434,3186.276152,3274.340235,3069.18256
,ENSMUSG00000030509,1047.768362,Asb7,-0.264009847,0.142230343,-1.856213252,0.063423168,0.126493985,1041.51748,928.8897394,886.6267711,1201.095203,1073.079951,1155.401026
,ENSMUSG00000064372,1175.425467,mt-Tp,-0.264062105,0.246227811,-1.072430055,0.283526915,0.414326305,1050.047516,695.7975576,1458.883782,1221.338381,1279.706386,1346.779179
,ENSMUSG00000022075,1041.949915,Rhobtb2,-0.264113816,0.148878411,-1.774023604,0.076059246,0.146627341,966.4531567,844.0024374,1030.062619,1215.9402,1125.425314,1069.815765
,ENSMUSG00000026149,1.659374237,Tm4sf20,-0.264205581,1.770161498,-0.149255072,0.881352366,NA,0.853003669,1.391595115,2.229572769,1.349545172,4.132528694,0
,ENSMUSG00000027956,149.1223509,Tmem144,-0.264369654,0.230111093,-1.148878355,0.250606144,0.377633168,136.480587,153.7712602,115.937784,174.0913272,169.4336765,145.0194703
,ENSMUSG00000010755,2084.431394,Cars,-0.264528109,0.139681096,-1.893800347,0.058251516,0.117852628,1955.084409,1697.050243,2029.654411,2147.126369,2438.19193,2239.481001
,ENSMUSG00000056153,1630.388283,Socs6,-0.264652572,0.132490951,-1.997514323,0.04576934,0.096706288,1611.32393,1419.427018,1413.549136,1863.721883,1706.734351,1767.57338
,ENSMUSG00000002845,1286.482506,Tmem39a,-0.264798337,0.148394145,-1.784425771,0.074354506,0.144172481,1258.180411,1184.247443,1064.249402,1253.727465,1490.465349,1468.024966
,ENSMUSG00000036737,4053.272414,Oxsr1,-0.264862599,0.170158527,-1.55656378,0.119574089,0.211637295,3841.07552,3014.890817,4191.596806,4182.240489,4118.753599,4971.077253
,ENSMUSG00000024420,886.000585,Zfp521,-0.265012872,0.20843162,-1.271461938,0.20356436,0.321622622,845.3266357,940.0225003,628.7395208,1125.520674,983.5418292,792.85235
,ENSMUSG00000028426,7301.380532,Rad23b,-0.265407912,0.121502904,-2.184375053,0.0289347,0.066397738,7076.518436,6261.482221,6557.916704,7735.592927,7760.888888,8415.884015
,ENSMUSG00000025607,2642.353793,Copg2,-0.265412654,0.161782291,-1.640554431,0.100889941,0.184444775,2651.135402,2566.101392,1982.833383,3141.741161,2734.356486,2777.954935
,ENSMUSG00000043458,157.9227411,Pcdhb12,-0.265597237,0.223929068,-1.186077537,0.235591681,0.360557379,148.4226384,159.3376407,122.6265023,182.1885983,154.2810713,180.6799958
,ENSMUSG00000036054,1532.321258,Sugp2,-0.265893677,0.205563176,-1.293488856,0.195842036,0.312245555,1569.52675,1280.267506,1324.366225,1681.533285,2084.171971,1254.061813
,ENSMUSG00000032198,5758.356624,Dock6,-0.266065505,0.185223435,-1.436457032,0.150872335,0.254730106,5108.638972,5782.773501,4794.324644,6079.701001,7755.37885,5029.322778
,ENSMUSG00000086679,17.18899878,Gm15551,-0.266204525,0.641893091,-0.414717854,0.678348461,0.776342361,13.6480587,25.74450963,7.43190923,16.19454207,15.15260521,24.96236784
,ENSMUSG00000001924,11338.36319,Uba1,-0.266234751,0.131160864,-2.029833765,0.04237344,0.090878582,11233.20531,9213.751258,10438.8597,12842.27186,12422.38125,11879.70972
,ENSMUSG00000064262,3871.822357,Gimap8,-0.266342268,0.147554047,-1.805048878,0.071067034,0.138895606,3626.118596,3874.200801,3045.596402,4145.802769,4567.821717,3971.393855
,ENSMUSG00000019843,4761.863718,Fyn,-0.266505429,0.141336437,-1.885610206,0.059347501,0.119583272,4721.375306,3792.096689,4456.915965,4888.052614,5534.833431,5177.908301
,ENSMUSG00000041565,0.770937005,L3mbtl4,-0.266532607,2.875189574,-0.092700881,0.926141197,NA,0,2.087392673,0,1.349545172,0,1.188684183
,ENSMUSG00000015627,609.4574723,Gata5,-0.267119602,0.217110181,-1.230341204,0.218569361,0.339657449,434.1788674,711.8009014,512.8017369,627.5385051,753.4977319,616.9270909
,ENSMUSG00000087390,34.89639329,Gm7598,-0.267129395,0.443593812,-0.60219369,0.547045215,0.670609494,32.41413941,32.00668765,30.47082784,58.03044241,30.30521042,26.15105202
,ENSMUSG00000037750,1155.153581,Fam222b,-0.267222537,0.142882251,-1.870229055,0.061452017,0.123183621,1062.842571,972.029188,1110.327239,1364.390169,1265.93129,1155.401026
,ENSMUSG00000092381,1.991147505,Gm20512,-0.267269714,1.600240348,-0.167018482,0.867355507,0.912892441,2.559011006,1.391595115,1.486381846,0,4.132528694,2.377368366
,ENSMUSG00000035064,1866.341299,Eef2k,-0.26735749,0.171554575,-1.558439872,0.119129011,0.210998009,1658.239132,1906.485308,1516.109483,2183.564089,2248.09561,1685.554171
,ENSMUSG00000078193,1930.875862,Gm2000,-0.267580743,0.860441944,-0.31098059,0.755815378,0.83312884,2731.317747,2230.72697,295.0467964,1782.749173,1603.421133,2941.993353
,ENSMUSG00000020604,341.5179938,Arsg,-0.267594667,0.196367229,-1.362725687,0.172968979,0.28311184,281.4912107,363.2063251,284.6421235,425.1067293,341.6223721,353.0392023
,ENSMUSG00000030283,132.9647542,St8sia1,-0.267660258,0.263319938,-1.016483069,0.309399406,0.442560089,141.598609,100.1948483,120.3969295,179.4895079,125.3533704,130.7552601
,ENSMUSG00000028553,10.4312539,Angptl3,-0.267699373,0.795147125,-0.336666466,0.736368345,0.8201331,8.530036687,15.30754627,4.459145538,18.89363241,8.265057389,7.132105097
,ENSMUSG00000087143,145.6543627,A830082K12Rik,-0.267799777,0.289613244,-0.924680702,0.355132021,0.489727511,163.7767044,135.6805237,97.35801091,117.41043,187.3413008,172.3592065
,ENSMUSG00000049436,2502.732468,Upk1b,-0.267834334,0.150283619,-1.782192464,0.074717851,0.14463108,2547.921958,2086.696875,2179.778977,2631.613086,2524.975032,3045.408877
,ENSMUSG00000012443,380.2025513,Kif11,-0.268022747,0.294098902,-0.911335424,0.362118667,0.496396018,497.3011389,319.3710789,218.4981314,414.3103679,491.7709146,339.9636763
,ENSMUSG00000026723,812.1668978,Trdmt1,-0.268157528,0.160994098,-1.665635769,0.095785982,0.176915687,731.0241441,793.9050132,685.222031,1008.110244,867.8310258,786.9089291
,ENSMUSG00000024425,6305.555546,Ndfip1,-0.26819179,0.156126715,-1.717782825,0.085836235,0.161492746,6010.26385,5766.770157,5387.391001,6669.452241,5916.403581,8083.052444
,ENSMUSG00000038859,2019.452298,Baiap2l1,-0.26828362,0.123975031,-2.164013329,0.030463326,0.069241652,1806.66177,1776.371165,1913.716627,2318.518606,2086.926991,2214.518633
,ENSMUSG00000034685,182.5982637,Fam171a2,-0.268287874,0.211861011,-1.266339059,0.205391719,0.323898493,185.1017961,142.6384993,169.4475304,213.2281372,199.7388869,185.4347325
,ENSMUSG00000035649,1953.300378,Zcchc7,-0.268288627,0.141047794,-1.902111477,0.057156582,0.115927758,1758.893565,1740.885489,1816.358616,1990.579129,2424.416834,1988.668638
,ENSMUSG00000021377,6466.025069,Dek,-0.268306441,0.110447348,-2.429270098,0.015129257,0.038500364,6028.176927,5647.788775,5923.974847,6969.05127,7022.543761,7204.614833
,ENSMUSG00000028759,13737.74706,Hp1bp3,-0.268376559,0.112733674,-2.38062462,0.017283314,0.043066109,13086.78229,12360.84361,11943.82132,14541.34923,15134.69759,15358.98833
,ENSMUSG00000086421,5.060619855,Gm14091,-0.268401987,0.969766993,-0.276769564,0.781957053,0.852348577,5.971025681,4.174785346,3.715954615,4.048635517,4.132528694,8.32078928
,ENSMUSG00000028405,3875.905199,Aco1,-0.268668167,0.135795399,-1.978477679,0.047874844,0.100314302,3508.404089,3884.637764,3154.845468,4437.304526,4088.448388,4181.790955
,ENSMUSG00000025453,1363.06707,Nnt,-0.268741717,0.138817705,-1.935932578,0.052875959,0.108920767,1363.099863,1127.192043,1219.576305,1524.986045,1502.862935,1440.68523
,ENSMUSG00000043668,637.0199176,Tox3,-0.26874248,0.179011012,-1.501262276,0.133287738,0.230830453,565.5414324,604.6480776,563.3387196,825.9216454,574.4214885,688.2481419
,ENSMUSG00000041836,1978.38544,Ptpre,-0.268776731,0.19414676,-1.384399776,0.166236078,0.274759366,1737.568473,1454.216895,2192.413223,2394.093136,1825.200173,2266.820737
,ENSMUSG00000031176,7479.464784,Dynlt3,-0.269049741,0.170583798,-1.577229162,0.114742805,0.204825416,7329.860525,6145.979826,6877.488801,7570.948416,7037.696366,9914.814769
,ENSMUSG00000024867,957.9150421,Pip5k1b,-0.269367231,0.169135396,-1.592613006,0.111247034,0.199780917,928.9209952,784.1638474,894.0586803,1067.490231,882.983631,1189.872867
,ENSMUSG00000096967,52.25956009,Gm26621,-0.269572706,0.39914541,-0.675374685,0.499437745,0.628234431,40.9441761,67.49236309,33.44359153,49.93317137,73.00800693,48.7360515
,ENSMUSG00000032116,9199.855857,Stt3a,-0.269773894,0.128429356,-2.100562533,0.035679386,0.078707394,9303.711015,7823.547738,7900.119511,10124.28788,9913.936338,10133.53266
,ENSMUSG00000038060,610.6302793,Dlec1,-0.269893607,0.252768245,-1.067751239,0.285632739,0.416336562,593.6905534,393.8214176,673.3309762,773.2893837,741.1001458,488.5491992
,ENSMUSG00000080533,39.36252176,Mir1191,-0.269990523,0.379518112,-0.711403524,0.476834216,0.607352701,40.9441761,32.00668765,34.18678246,35.08817448,52.34536346,41.6039464
,ENSMUSG00000024436,325.8130093,Mrps18b,-0.270025232,0.171289799,-1.576423315,0.114928279,0.20506209,323.2883904,288.0601888,274.9806415,356.2799255,374.6826016,337.5863079
,ENSMUSG00000039449,4310.125673,Prpf18,-0.270180809,0.128680483,-2.099625382,0.035761808,0.078826426,4062.856474,3990.398993,3670.619969,4457.547704,4543.026545,5136.304354
,ENSMUSG00000048387,377.9555827,Osr1,-0.270227036,0.257155591,-1.050830883,0.293336269,0.424976976,324.9943978,242.8333476,460.0351813,479.0885362,407.7428312,353.0392023
,ENSMUSG00000086347,4.855668279,Gm11626,-0.27034661,1.152974235,-0.234477581,0.814614236,0.877242061,5.118022012,1.391595115,6.688718307,1.349545172,11.02007652,3.566052549
,ENSMUSG00000022974,2295.533206,Paxbp1,-0.270366513,0.218358997,-1.238174367,0.215651414,0.336556693,2378.174228,2265.516848,1599.346866,2110.688649,3193.067171,2226.405475
,ENSMUSG00000034390,4880.658918,Cmip,-0.270378742,0.149772449,-1.805263549,0.071033451,0.138857969,4551.627576,3862.372242,4859.725445,5587.117013,5650.544235,4772.566994
,ENSMUSG00000074171,1.248102431,Gm6658,-0.270488142,2.503634885,-0.108038174,0.913965411,NA,3.412014675,0,0,2.699090345,1.377509565,0
,ENSMUSG00000018143,3006.505606,Mafk,-0.27051553,0.195259681,-1.385414179,0.165925858,0.274432553,2686.961556,2148.622858,3341.38639,3248.35523,2869.352423,3744.355176
,ENSMUSG00000087627,2.288132116,A230059L01Rik,-0.270605007,1.764440878,-0.153365868,0.87810976,0.920761348,2.559011006,0,3.715954615,2.699090345,0,4.754736732
,ENSMUSG00000035529,2107.500488,Prdm4,-0.270606312,0.117402366,-2.304947683,0.021169504,0.05097404,1891.962137,1987.197825,1852.03178,2268.585435,2314.216069,2331.009683
,ENSMUSG00000097325,60.87220351,Gm16897,-0.271244845,0.397999392,-0.681520751,0.495542041,0.625132572,69.09329717,59.83858995,36.41635523,72.8754393,85.40559301,41.6039464
,ENSMUSG00000037957,954.6604952,Wdr20,-0.271291771,0.136660821,-1.985146645,0.047128158,0.098984451,901.6248778,875.3133275,818.9963971,1074.237957,972.5217527,1085.268659
,ENSMUSG00000097180,69.02938062,2700038G22Rik,-0.271435349,0.329110614,-0.824754164,0.409511174,0.543789549,72.50531184,54.96800705,60.19846476,59.37998758,100.5581982,66.56631424
,ENSMUSG00000019774,517.1777224,Mtrf1l,-0.271479629,0.163256473,-1.662902699,0.096331914,0.177687011,479.3880618,512.8028,413.9573441,534.4198882,563.401412,599.0968282
,ENSMUSG00000032571,2084.879524,Pik3r4,-0.271484034,0.129827572,-2.091112318,0.036517997,0.080165087,1992.61657,1877.26181,1797.778843,2310.421335,2418.906796,2112.291793
,ENSMUSG00000025962,718.5749674,Fastkd2,-0.271636335,0.147815578,-1.837670552,0.066110966,0.130858401,720.7881001,617.1724336,616.1052752,763.8425675,776.9153945,816.6260336
,ENSMUSG00000057469,1610.795729,E2f6,-0.271680122,0.194574918,-1.396275146,0.162631655,0.270045162,1442.429204,1159.894529,1776.969497,1573.569671,1697.091784,2014.81969
,ENSMUSG00000025017,1114.865083,Pik3ap1,-0.271791243,0.209557313,-1.296978087,0.194638727,0.310940779,1302.536602,844.6982349,883.6540074,1398.128798,1191.545774,1068.62708
,ENSMUSG00000032425,935.9828789,Zfp949,-0.271901172,0.136329739,-1.994437709,0.046104241,0.097234205,822.2955366,871.8343397,850.2104159,958.1770723,1013.84704,1099.532869
,ENSMUSG00000044433,453.0851729,Camsap3,-0.27200017,0.197363207,-1.378170606,0.16815062,0.27719115,456.3569628,325.633257,449.6305084,523.6235268,523.4536346,439.8131477
,ENSMUSG00000085184,90.78314909,4933439K11Rik,-0.272106354,0.291732485,-0.93272559,0.350961669,0.485426863,86.15337054,66.79656553,93.6420563,102.5654331,117.088313,78.45315607
,ENSMUSG00000042282,0.833269652,Gucy2f,-0.272408637,2.787188427,-0.097735996,0.922141932,NA,0.853003669,1.391595115,0,0,2.75501913,0
,ENSMUSG00000085657,0.833269652,Gm15984,-0.272408637,2.787188427,-0.097735996,0.922141932,NA,0.853003669,1.391595115,0,0,2.75501913,0
,ENSMUSG00000096022,0.833269652,Gm23421,-0.272408637,2.787188427,-0.097735996,0.922141932,NA,0.853003669,1.391595115,0,0,2.75501913,0
,ENSMUSG00000008226,1956.975278,Scrn3,-0.27269765,0.138468068,-1.969390158,0.048908305,0.102158863,1877.461075,1754.105643,1687.043395,2106.640014,1954.686072,2361.915471
,ENSMUSG00000011832,799.4423119,Evi5l,-0.272712755,0.146166601,-1.865766557,0.062074033,0.124212139,765.9972945,674.9236309,731.2998682,909.5934461,916.0438606,798.7957709
,ENSMUSG00000020886,938.055937,Dlg4,-0.272737644,0.168484944,-1.618765675,0.10549769,0.191352753,881.1527898,752.8529573,914.8680262,929.8366237,1191.545774,958.0794514
,ENSMUSG00000056144,826.7061617,Trim34a,-0.272811045,0.181454308,-1.503469651,0.132717977,0.230077934,864.0927164,590.7321264,792.2415239,897.4475396,880.2286119,935.4944519
,ENSMUSG00000026121,1832.126884,Sema4c,-0.272921182,0.203078392,-1.343920341,0.178974148,0.290561329,1992.61657,1560.673922,1424.696999,1861.022793,2483.649745,1670.101277
,ENSMUSG00000030236,4.479399004,Slco1b2,-0.273077882,1.106894052,-0.246706432,0.805135428,0.870176474,4.265018344,4.870582903,2.972763692,9.446816206,4.132528694,1.188684183
,ENSMUSG00000021713,603.5891358,Ppwd1,-0.273179302,0.143085862,-1.909198427,0.056236499,0.114480812,556.158392,567.770807,515.7745006,646.4321375,688.7547824,646.6441955
,ENSMUSG00000029106,14768.62522,Add1,-0.273193401,0.118347153,-2.308407027,0.020976509,0.050578432,14290.37046,13106.73859,12726.40137,16461.75201,16604.50029,15421.98859
,ENSMUSG00000036943,5102.497812,Rab8b,-0.273378115,0.115244209,-2.372163583,0.017684259,0.043875887,4714.551277,4710.549465,4436.84981,5577.670197,5354.379678,5820.986444
,ENSMUSG00000024498,2542.344892,Tcerg1,-0.273382877,0.149353233,-1.830444985,0.067183426,0.132602108,2304.815913,2573.755166,2027.424838,2722.032612,3026.388514,2599.652308
,ENSMUSG00000097580,12.2960674,Gm5432,-0.273449457,0.690261647,-0.39615334,0.691991911,0.786339694,15.35406604,6.262178018,11.89105477,8.097271034,17.90762434,14.26421019
,ENSMUSG00000036699,36.35827686,Zcchc12,-0.273611403,0.427418504,-0.640148707,0.522075926,0.648032008,31.56113574,25.04871207,42.36188261,39.13681,28.92770086,51.11341986
,ENSMUSG00000027285,1240.099939,Haus2,-0.273713726,0.148511932,-1.843041988,0.06532288,0.129549806,1238.561327,1002.644281,1128.163821,1356.292898,1265.93129,1449.006019
,ENSMUSG00000022687,2425.459321,Boc,-0.273822271,0.129805675,-2.10947842,0.034903307,0.077347452,2245.95866,2282.215989,2059.382048,2850.239404,2636.553307,2478.406521
,ENSMUSG00000035632,1571.260809,Cnot3,-0.273845244,0.190535698,-1.437238517,0.150650232,0.254443753,1466.313307,1143.891185,1657.315758,1757.107814,1949.176034,1453.760756
,ENSMUSG00000050945,438.4702922,Zfp438,-0.273922697,0.161010987,-1.701267114,0.08889284,0.166163012,423.9428234,413.3037492,353.7588793,488.5353524,479.3733285,471.9076206
,ENSMUSG00000090084,921.0135707,Srpx,-0.274125016,0.142464199,-1.92416774,0.054333561,0.111426047,903.3308852,841.2192471,757.3115505,1002.712063,976.6542814,1044.853397
,ENSMUSG00000028587,33.00130502,Orc1,-0.274167216,0.436095813,-0.628685734,0.52955482,0.654883244,29.00212474,39.66046078,20.80934584,33.73862931,42.70279651,32.09447294
,ENSMUSG00000045776,23.45224072,Lrtm1,-0.274397394,0.546472453,-0.502124843,0.615579706,0.725448522,22.17809539,26.44030719,14.86381846,28.34044862,35.81524868,13.07552601
,ENSMUSG00000045868,337.7798887,Gvin1,-0.274571529,0.273959315,-1.002234692,0.316230256,0.449544602,243.1060456,230.3089916,443.684981,326.5899317,404.987812,378.0015702
,ENSMUSG00000027412,639.5615301,Lpin3,-0.274769864,0.206500929,-1.330598682,0.183321097,0.295859372,750.6432285,508.6280146,477.8717635,681.520312,732.8350884,685.8707735
,ENSMUSG00000036902,244.8116603,Neto2,-0.275332505,0.216166262,-1.273707111,0.202767235,0.320780612,187.6608071,272.056845,204.3775038,288.8026669,252.0842503,263.8878886
,ENSMUSG00000031608,991.5019578,Galnt7,-0.275530483,0.171304061,-1.608429371,0.107741173,0.194620796,988.6312521,980.3787587,722.3815771,1072.888412,1126.802824,1057.928923
,ENSMUSG00000020867,5.743023194,Spata20,-0.27573731,1.009950909,-0.273020507,0.784837452,0.854143538,4.265018344,7.653773134,3.715954615,6.747725861,1.377509565,10.69815765
,ENSMUSG00000027353,181.0047661,Mcm8,-0.275846894,0.202207708,-1.364175957,0.172512193,0.282531163,177.4247631,168.3830089,145.6654209,195.68405,195.6063582,203.2649953
,ENSMUSG00000038583,1592.691814,Pln,-0.275890115,0.259185163,-1.064451807,0.287124075,0.418070251,1531.141585,1114.667687,1676.638722,2469.667665,1476.690253,1287.34497
,ENSMUSG00000097404,22.83227221,Gm10814,-0.27598513,0.49145203,-0.561570841,0.574408452,0.692540305,15.35406604,26.44030719,20.06615492,20.24317758,27.5501913,27.33973621
,ENSMUSG00000026634,3305.64005,Angel2,-0.276096863,0.139507048,-1.97908899,0.047805988,0.100234359,2965.893756,3330.087111,2674.744132,3417.048376,3738.560959,3707.505966
,ENSMUSG00000031750,922.9362513,Il34,-0.276098493,0.189252611,-1.458888687,0.144595747,0.246191214,934.0390173,910.1032053,660.6967305,886.6511782,1122.670295,1023.457081
,ENSMUSG00000038323,542.4130942,1700066M21Rik,-0.276116188,0.156448903,-1.76489693,0.07758109,0.148939097,496.4481352,464.0969709,512.0585459,574.9062434,549.6263163,657.3423531
,ENSMUSG00000073563,2438.075376,Csnk1g3,-0.276128169,0.120713448,-2.287468169,0.022168511,0.052978151,2315.904961,2166.713594,2134.444331,2593.825821,2624.155721,2793.40783
,ENSMUSG00000030754,7945.711342,Copb1,-0.276278353,0.118826789,-2.325051077,0.020069229,0.048772982,7701.770125,6936.405852,6924.309829,8651.934099,8423.470988,9036.377158
,ENSMUSG00000022993,20.70600079,4930415O20Rik,-0.276400973,0.532304369,-0.519253625,0.603583888,0.715618449,21.32509172,23.65711696,11.14786384,24.2918131,24.79517217,19.01894693
,ENSMUSG00000030000,9.709520415,Add2,-0.276430435,0.754313111,-0.366466432,0.714017056,0.803269188,9.383040356,11.82855848,5.202336461,6.747725861,9.642566953,15.45289438
,ENSMUSG00000029447,5739.695343,Cct6a,-0.276430508,0.162378513,-1.702383544,0.088683493,0.165835651,5795.306925,4801.003147,4979.379184,5893.463767,5570.64868,7398.370354
,ENSMUSG00000044149,475.0909764,Nkrf,-0.27646804,0.160423845,-1.72336002,0.08482344,0.159897628,477.6820545,412.6079517,399.0935256,511.4776203,546.8712972,502.8134094
,ENSMUSG00000033669,937.0725374,Zfp7,-0.276698183,0.137308254,-2.0151606,0.043887824,0.093516174,788.1753899,918.452776,835.3465974,1027.003876,1027.622135,1025.83445
,ENSMUSG00000050511,20.77688656,Oprd1,-0.276706671,0.503009234,-0.550102568,0.582249025,0.698958425,19.61908438,18.0907365,18.57977307,29.68999379,22.04015304,16.64157856
,ENSMUSG00000020427,7054.565565,Igfbp3,-0.276744944,0.197862963,-1.398669768,0.161912034,0.269080728,8024.205512,4791.957779,6324.554755,7198.473949,8431.736046,7556.465351
,ENSMUSG00000021258,1407.031969,Ccnk,-0.276805163,0.140851132,-1.965232084,0.049387382,0.102982015,1230.03129,1260.785174,1325.852607,1538.481496,1699.846803,1387.194441
,ENSMUSG00000024423,2615.394824,Impact,-0.277039782,0.157559881,-1.758314231,0.078694058,0.150672889,2539.391922,2617.590412,1938.241927,2820.54941,2910.67771,2865.917565
,ENSMUSG00000052496,41.02149458,Pkdrej,-0.277068747,0.370714119,-0.747391948,0.454827004,0.58715298,40.9441761,37.57306811,32.70040061,53.98180689,44.08030607,36.84920967
,ENSMUSG00000021357,3095.880765,Exoc2,-0.277077226,0.127434109,-2.174278369,0.029684236,0.067844683,2895.947455,2968.968178,2533.537856,3445.388825,3390.051039,3341.391238
,ENSMUSG00000049555,307.3371517,Tmie,-0.277122443,0.210690621,-1.315305076,0.188407393,0.302782535,328.4064125,225.4384087,280.182978,379.2221934,326.4697668,304.3031508
,ENSMUSG00000035275,2524.17607,Raver2,-0.277147378,0.119706588,-2.31522244,0.020600762,0.04982737,2295.432873,2254.384087,2297.203143,2894.774395,2805.986983,2597.27494
,ENSMUSG00000030609,936.4202557,Aen,-0.277201405,0.133618241,-2.074577566,0.038025703,0.08302357,887.9768191,803.646179,848.724034,1005.411153,1073.079951,999.6833978
,ENSMUSG00000026960,959.3782928,Arl6ip6,-0.277212239,0.167215709,-1.657812183,0.097355381,0.179250776,988.6312521,892.7082664,721.6383862,990.5661564,1070.324932,1092.400764
,ENSMUSG00000024350,1728.211278,Dnajc18,-0.277255022,0.120622363,-2.298537486,0.021531217,0.051652539,1521.758545,1550.932756,1614.953876,1962.23868,1881.678065,1837.705747
,ENSMUSG00000087067,4.660037616,Gm11532,-0.277324057,1.012681036,-0.273851338,0.784198869,0.853784077,3.412014675,6.262178018,2.972763692,4.048635517,4.132528694,7.132105097
,ENSMUSG00000043929,595.5573448,Klhl15,-0.277335605,0.156640535,-1.770522583,0.076640126,0.147541755,495.5951315,607.4312678,512.0585459,641.0339568,651.5620241,665.6631424
,ENSMUSG00000046574,1691.471111,Prr12,-0.277435858,0.182754529,-1.518079252,0.128994421,0.225084234,1433.046163,1415.94803,1738.323569,2167.369547,1902.340709,1491.79865
,ENSMUSG00000046667,519.1489877,Rbm12b1,-0.277586179,0.17372456,-1.597852248,0.110075863,0.198138285,482.8000765,460.6179831,464.4943269,495.2830782,670.847158,540.8513032
,ENSMUSG00000059463,67.38941993,Spag11b,-0.277637912,0.335993115,-0.826320242,0.408622454,0.542906922,46.91520178,80.01671912,55.73931922,71.52589413,63.36543998,86.77394535
,ENSMUSG00000073639,9227.561111,Rab18,-0.277757569,0.141464571,-1.963442633,0.049594764,0.103358858,9091.313101,8553.439376,7382.115438,10043.31517,9345.024887,10950.15869
,ENSMUSG00000041781,2319.787378,Cpsf2,-0.277865307,0.123367935,-2.252330043,0.024301423,0.057173226,2133.362175,2092.959053,2065.327575,2645.108538,2351.408827,2630.558097
,ENSMUSG00000042993,0.775597737,Ifnk,-0.278038027,2.870616724,-0.096856548,0.922840316,NA,0,2.087392673,0,0,1.377509565,1.188684183
,ENSMUSG00000085147,0.775597737,Gm12609,-0.278038027,2.870616724,-0.096856548,0.922840316,NA,0,2.087392673,0,0,1.377509565,1.188684183
,ENSMUSG00000047751,0.775597737,Utf1,-0.278038027,2.870616724,-0.096856548,0.922840316,NA,0,2.087392673,0,0,1.377509565,1.188684183
,ENSMUSG00000091558,0.775597737,Gm17227,-0.278038027,2.870616724,-0.096856548,0.922840316,NA,0,2.087392673,0,0,1.377509565,1.188684183
,ENSMUSG00000020821,13117.25686,Kif1c,-0.27821321,0.169678496,-1.6396492,0.101078127,0.184684314,11988.11356,9837.881667,13743.82974,14588.58331,12652.42535,15892.70753
,ENSMUSG00000003228,4654.086407,Grk5,-0.27833286,0.21438403,-1.298291019,0.194187351,0.310424342,4803.263659,2836.070845,4980.865566,4915.043517,5056.837612,5332.437244
,ENSMUSG00000063611,45.45402017,Gm10134,-0.278348615,0.366483726,-0.759511528,0.447546621,0.579955802,49.47421279,41.0520559,32.70040061,53.98180689,55.10038259,40.41526222
,ENSMUSG00000031959,1038.365039,Wdr59,-0.278520051,0.140762094,-1.97865805,0.047854519,0.100292725,971.5711787,889.2292786,954.2571451,1156.560213,1223.228493,1035.343923
